#ZDDP al 2% sobre aceite mineral base.
#doi https://doi.org/10.1007/s11249-018-1070-6
968.7655343827, 0.9729158198
968.7655343827, 0.9727644684
969.0969345485, 0.9727655971
969.4283347142, 0.9727667256
969.7597348798, 0.9726165028
970.0911350456, 0.9726176314
970.4225352113, 0.9724674086
970.753935377, 0.9724685371
971.0853355427, 0.9724696657
971.4167357084, 0.9723194429
971.7481358741, 0.9723205714
972.0795360398, 0.9721703486
972.4109362055, 0.9721714771
972.7423363712, 0.9721726057
973.0737365369, 0.9720223829
973.4051367026, 0.9720235115
973.7365368683, 0.9718732887
974.067937034, 0.9718744173
974.3993371997, 0.9718755458
974.7307373654, 0.971725323
975.0621375311, 0.9717264516
975.3935376968, 0.9715762288
975.7249378625, 0.9715773573
976.0563380282, 0.9715784858
976.3877381939, 0.9715796144
976.7191383596, 0.971580743
977.0505385253, 0.9715818715
977.381938691, 0.971583
977.7133388567, 0.97173548
978.0447390224, 0.9717366085
978.0447390224, 0.9718879599
978.3761391881, 0.9720404398
978.7075393538, 0.9721929196
979.0389395195, 0.9723453996
979.3703396852, 0.9724978795
979.7017398509, 0.9726503594
980.0331400166, 0.9728028392
980.3645401823, 0.9729553192
980.695940348, 0.9731077991
981.0273405137, 0.9731089277
981.3587406793, 0.9732614076
981.6901408451, 0.9732625361
982.0215410108, 0.973415016
982.3529411765, 0.9734161446
982.6843413422, 0.9734172731
983.0157415079, 0.9734184017
983.3471416736, 0.9734195302
983.6785418393, 0.9734206587
984.009942005, 0.9734217873
984.3413421707, 0.9734229159
984.6727423364, 0.9734240444
985.0041425021, 0.9734251729
985.3355426678, 0.9734263015
985.6669428335, 0.9734274301
985.9983429992, 0.9734285586
986.3297431649, 0.9734296872
986.6611433305, 0.9734308157
986.9925434963, 0.9732805929
987.323943662, 0.9732817215
987.6553438276, 0.9731314987
987.9867439934, 0.9731326272
988.3181441591, 0.9731337558
988.6495443248, 0.9731348842
988.9809444905, 0.9729846615
989.3123446562, 0.9729857901
989.6437448219, 0.9728355673
989.9751449876, 0.9728366958
990.3065451533, 0.9728378244
990.637945319, 0.9726876016
990.9693454847, 0.9725373788
991.3007456504, 0.9725385074
991.6321458161, 0.9723882846
991.9635459817, 0.9722380618
992.2949461475, 0.9722391902
992.6263463132, 0.9720889675
992.9577464788, 0.9719387447
993.2891466446, 0.9717885219
993.6205468103, 0.971638299
993.6205468103, 0.9714869478
993.951946976, 0.971336725
994.2833471417, 0.9711865022
994.6147473074, 0.9710362794
994.6147473074, 0.970884928
994.9461474731, 0.9707347052
994.9461474731, 0.9705833539
994.9461474731, 0.9704320025
995.2775476388, 0.9702817797
995.2775476388, 0.9701304284
995.6089478045, 0.9699802056
995.6089478045, 0.9698288542
995.9403479702, 0.9696786313
996.2717481359, 0.9695284086
996.2717481359, 0.9693770573
996.6031483016, 0.9692268345
996.9345484673, 0.9690766117
997.265948633, 0.9689263889
997.265948633, 0.9687750375
997.5973487987, 0.9686248147
997.9287489644, 0.9684745919
997.9287489644, 0.9683232406
998.2601491301, 0.9681730177
998.5915492958, 0.968022795
998.9229494615, 0.9678725722
999.2543496271, 0.9677223494
999.2543496271, 0.967570998
999.5857497929, 0.9675721266
999.9171499586, 0.9674219038
999.9171499586, 0.9672705524
1000.2485501243, 0.967271681
1000.57995029, 0.9671214581
1000.57995029, 0.9669701067
1000.9113504557, 0.966819884
1001.2427506214, 0.9666696612
1001.5741507871, 0.9665194384
1001.9055509528, 0.9663692155
1001.9055509528, 0.9662178643
1002.2369511185, 0.9660676415
1002.5683512842, 0.9659174187
1002.5683512842, 0.9657660673
1002.8997514499, 0.9656158445
1003.2311516156, 0.9654656217
1003.2311516156, 0.9653142704
1003.5625517813, 0.9651640476
1003.5625517813, 0.9650126962
1003.893951947, 0.9648624734
1003.893951947, 0.9647111221
1004.2253521127, 0.9645608992
1004.5567522783, 0.9644106765
1004.5567522783, 0.9642593251
1004.8881524441, 0.9641091023
1005.2195526098, 0.9639588795
1005.5509527754, 0.9638086567
1005.8823529412, 0.9636584339
1006.2137531069, 0.9636595625
1006.5451532726, 0.9636606909
1006.8765534383, 0.9636618196
1007.207953604, 0.9636629481
1007.5393537697, 0.9636640767
1007.8707539354, 0.9638165565
1008.2021541011, 0.9638176851
1008.5335542668, 0.963970165
1008.8649544325, 0.9639712936
1009.1963545982, 0.9639724221
1009.5277547639, 0.964124902
1009.8591549295, 0.9641260306
1010.1905550953, 0.9642785105
1010.521955261, 0.964279639
1010.8533554266, 0.9642807676
1011.1847555924, 0.9642818961
1011.5161557581, 0.964434376
1011.8475559237, 0.9644355046
1012.1789560895, 0.9644366332
1012.5103562552, 0.9645891131
1012.8417564209, 0.9645902415
1013.1731565866, 0.9647427215
1013.5045567523, 0.9648952014
1013.835956918, 0.9650476813
1014.1673570837, 0.9652001611
1014.4987572494, 0.9653526411
1014.8301574151, 0.965505121
1015.1615575808, 0.9656576009
1015.4929577465, 0.9658100807
1015.8243579122, 0.9659625607
1016.1557580779, 0.9661150406
1016.4871582436, 0.9662675205
1016.8185584093, 0.9664200003
1017.149958575, 0.9665724804
1017.4813587407, 0.9667249603
1017.8127589064, 0.9667260888
1018.1441590721, 0.9668785686
1018.4755592378, 0.9670310486
1018.8069594035, 0.9670321772
1019.1383595692, 0.9671846571
1019.4697597349, 0.9671857856
1019.8011599006, 0.9673382655
1020.1325600663, 0.9673393941
1020.463960232, 0.967491874
1020.7953603977, 0.9676443539
1021.1267605634, 0.9677968338
1021.4581607291, 0.9679493137
1021.7895608948, 0.9681017936
1022.1209610605, 0.9682542735
1022.4523612262, 0.9684067534
1022.7837613919, 0.9685592333
1023.1151615576, 0.9687117132
1023.4465617232, 0.9688641931
